0,0
1,0
0.0164037,0.00247918

0,0
0.999999,0.00137982
0.0243139,0.00367468

0,0
0.999996,0.00275965
0.032224,0.00487019

0,0
0.999991,0.00413946
0.0401342,0.00606569

0,0
0.999985,0.00551927
0.0480444,0.0072612

0,0
0.999976,0.00689907
0.0559545,0.0084567

0,0
0.999966,0.00827886
0.0638647,0.00965221

0,0
0.999953,0.00965863
0.0717749,0.0108477

0,0
0.999939,0.0110384
0.079685,0.0120432

0,0
0.999923,0.0124181
0.0875952,0.0132387

0,0
0.999905,0.0137978
0.0955054,0.0144342

0,0
0.999885,0.0151775
0.103416,0.0156297

0,0
0.999863,0.0165571
0.111326,0.0168252

0,0
0.999839,0.0179368
0.119236,0.0180207

0,0
0.999813,0.0193164
0.127146,0.0192162

0,0
0.999786,0.0206959
0.135056,0.0204117

0,0
0.999756,0.0220754
0.142966,0.0216073

0,0
0.999725,0.0234549
0.150877,0.0228028

0,0
0.999692,0.0248343
0.158787,0.0239983

0,0
0.999656,0.0262137
0.166697,0.0251938

0,0
0.999619,0.027593
0.174607,0.0263893

0,0
0.99958,0.0289723
0.182517,0.0275848

0,0
0.999539,0.0303515
0.190427,0.0287803

0,0
0.999496,0.0317307
0.198337,0.0299758

0,0
0.999452,0.0331098
0.206248,0.0311713

0,0
0.999405,0.0344888
0.214158,0.0323668

0,0
0.999357,0.0358678
0.222068,0.0335623

0,0
0.999306,0.0372467
0.229978,0.0347578

0,0
0.999254,0.0386255
0.237888,0.0359533

0,0
0.9992,0.0400043
0.245798,0.0371488

0,0
0.999143,0.0413829
0.253709,0.0383443

0,0
0.999085,0.0427615
0.261619,0.0395398

0,0
0.999025,0.0441401
0.269529,0.0407353

0,0
0.998963,0.0455185
0.277439,0.0419308

0,0
0.9989,0.0468969
0.285349,0.0431263

0,0
0.998834,0.0482751
0.293259,0.0443218

0,0
0.998767,0.0496533
0.30117,0.0455173

0,0
0.998697,0.0510314
0.30908,0.0467128

0,0
0.998626,0.0524093
0.31699,0.0479083

0,0
0.998552,0.0537872
0.3249,0.0491038

0,0
0.998477,0.055165
0.33281,0.0502994

0,0
0.9984,0.0565427
0.34072,0.0514949

0,0
0.998321,0.0579202
0.348631,0.0526904

0,0
0.99824,0.0592977
0.356541,0.0538859

0,0
0.998158,0.060675
0.364451,0.0550814

0,0
0.998073,0.0620522
0.372361,0.0562769

0,0
0.997986,0.0634294
0.380271,0.0574724

0,0
0.997898,0.0648063
0.388181,0.0586679

0,0
0.997807,0.0661832
0.396092,0.0598634

0,0
0.997715,0.0675599
0.404002,0.0610589

0,0
0.997621,0.0689365
0.411912,0.0622544

0,0
0.997525,0.070313
0.419822,0.0634499

0,0
0.997427,0.0716894
0.427732,0.0646454

0,0
0.997327,0.0730656
0.435642,0.0658409

0,0
0.997225,0.0744416
0.443553,0.0670364

0,0
0.997122,0.0758176
0.451463,0.0682319

0,0
0.997016,0.0771933
0.459373,0.0694274

0,0
0.996909,0.078569
0.467283,0.0706229

0,0
0.996799,0.0799445
0.475193,0.0718184

0,0
0.996688,0.0813198
0.483103,0.0730139

0,0
0.996575,0.082695
0.491014,0.0742094

0,0
0.99646,0.08407
0.498924,0.0754049

0,0
0.996343,0.0854449
0.506834,0.0766004

0,0
0.996224,0.0868196
0.514744,0.077796

0,0
0.996103,0.0881941
0.522654,0.0789915

0,0
0.995981,0.0895684
0.530564,0.080187

0,0
0.995856,0.0909426
0.538475,0.0813825

0,0
0.99573,0.0923167
0.546385,0.082578

0,0
0.995601,0.0936905
0.554295,0.0837735

0,0
0.995471,0.0950642
0.562205,0.084969

0,0
0.995339,0.0964377
0.570115,0.0861645

0,0
0.995205,0.097811
0.578025,0.08736

0,0
0.995069,0.0991841
0.585936,0.0885555

0,0
0.994931,0.100557
0.593846,0.089751

0,0
0.994792,0.10193
0.601756,0.0909465

0,0
0.99465,0.103302
0.609666,0.092142

0,0
0.994507,0.104675
0.617576,0.0933375

0,0
0.994361,0.106047
0.625486,0.094533

0,0
0.994214,0.107419
0.633396,0.0957285

0,0
0.994065,0.10879
0.641307,0.096924
